id,age,sex,childadult,season,Protein(g),fat(g),carbohydrate(g),Calcium(g),Iron(g),Zinc(g),VitaminA(mcg),FoodWeight(g),Folate(mcg),Energy(Kcal),VitaminA(RE),VitaminC(mcg),SpeciesCount,ddscount10,ddscount21,ddscount27,VitA_NAR,VitC_NAR,simpson,entropy,dissimilarity,zsimpson,zentropy,zdds,zdissimilarity,zMAR,zddscount10,zspeciescount,zfd,Zn_NAR,Ca_NAR,Fe_NAR,Folate_NAR,Mean_NAR,meanprob,fd
1971,12,female,child,dry & plenty,13.42810791,10.9334054,132.1210791,1137.486466,64.42189073,4.000356709,0,173.3513489,41.20432373,681.9308019,0.4,3.200432373,,1,1,2,0.002105263,0.24618711,1.0,0.0,0.0,2.4238925,-5.3613296,-1.1478503,-3.1172414,-1.2178503,-1.6592464,0.0,0.0,0.58828777,1.0,1.0,0.34336936,0.52999157,0.054043945,
1972,19,female,adult,dry & plenty,105.5214176,34.78162695,815.8676883,414.9380077,18.46966874,24.20579025,0,1683.393543,373.8159265,3487.250401,5321.818884,132.5184131,13.0,6,8,9,1.0,1.0,0.85885543,2.3002181,0.63869447,-0.014571461,0.000245409,-0.078560881,0.9792363,0.55119264,0.56167156,0.84314156,0.42994314,1.0,0.51867253,0.15306048,1.0,0.77862215,0.13760416,0.45705515
1973,12,male,child,dry & plenty,54.96113602,30.94507769,283.2333175,251.9629135,7.088684594,10.9329074,0,653.9748621,119.3794065,1630.703756,616.5774349,22.61194318,9.0,5,7,9,1.0,1.0,0.80897725,1.9830189,0.64309317,-0.87628466,-0.73911381,-0.50841522,1.0074488,0.55395222,0.24343,0.12939015,-0.35754365,1.0,0.5039258,0.17530563,0.9948284,0.77901,0.12444615,0.35865191
1974,18,female,adult,dry & plenty,119.3674042,89.9375871,590.6571101,290.7568406,16.24587026,21.3944905,0,1178.432854,233.1220756,3644.612102,1577.104939,56.50370681,11.0,4,6,7,1.0,1.0,0.82746857,2.1999035,0.62007582,-0.55682188,-0.23357779,-0.40647629,0.85981953,0.0,-0.14123239,0.48293465,1.1401322,,0.36344606,0.14529763,0.72850651,,0.11009205,0.54579937
1975,12,female,child,dry & plenty,44.5291897,42.63657519,130.8222285,359.2812985,6.00176362,5.868261397,0,612.8468452,100.9121943,1080.115672,598.0500521,92.39225801,11.0,5,7,9,1.0,1.0,0.90189421,2.6358609,0.52917516,0.72898191,0.78259474,-0.055647526,0.27679813,0.44989738,0.27994451,0.48047072,1.010959,0.86297959,0.7185626,0.16383649,0.84093493,0.76438558,0.11475778,0.52965808
1976,22,female,adult,dry & plenty,102.8942423,85.22328773,267.2921303,469.3117186,20.68719281,15.27392787,0,1243.694053,415.3865604,2247.136959,1892.56597,112.5550945,17.0,7,9,10,1.0,1.0,0.97021973,3.5949199,0.27954045,1.909398,3.018064,0.023785397,-1.3243165,0.6900174,0.68262637,1.3915105,1.8766618,1.0,0.58663964,0.20216009,1.0,0.79813331,0.13886206,0.63783509
1980,21,female,adult,dry & plenty,32.19386178,28.73556046,242.7347131,109.1713941,5.151639172,7.777832865,0,403.9642867,56.2647743,1359.070344,299.9547444,13.80124271,8.0,3,4,5,1.0,0.41821948,0.75116742,1.6838769,0.68382955,-1.8750279,-1.4363835,-0.63815564,1.268725,-1.6990718,-0.4136104,-0.049462903,-0.002437217,1.0,0.13646424,0.04363789,0.17582741,0.46235818,0.046750974,0.40302551
1981,12,female,child,dry & plenty,98.00268097,28.60713947,649.0409742,260.2067444,13.74360261,21.63238056,0,1111.274091,143.998581,3245.633001,944.5540632,45.77022312,9.0,4,4,5,1.0,1.0,0.73654425,1.5903835,0.76028836,-2.1276629,-1.6543069,0.41331226,1.7591189,0.73097193,-0.1657519,0.16533186,1.1156423,1.0,0.52041352,0.30292204,1.0,0.80388927,0.13731761,0.54273915
1982,22,female,adult,dry & plenty,37.40158171,13.63786185,196.7115751,255.9605409,8.854963046,9.155526996,0,765.841404,263.2259693,1055.692697,1181.75306,169.6301765,17.0,5,7,8,1.0,1.0,0.91253549,2.8296144,0.47678569,0.91282445,1.2342144,0.54340911,-0.059219033,0.009543039,0.20359601,1.8956809,2.1472225,1.0,0.31995067,0.072443269,0.82258117,0.70249587,0.10244033,0.67164397
1983,12,female,child,dry & plenty,44.94664478,23.87288337,165.0553879,530.7025275,5.609247465,7.292425752,0,730.3581581,130.3836435,1050.515538,566.8478557,34.15903086,9.0,5,6,9,1.0,1.0,0.92159986,2.8380673,0.35190904,1.0694238,1.2539173,-0.20259844,-0.8601566,1.0986257,0.32301289,0.15261403,0.79910588,1.0,1.0,0.13336748,1.0,0.85556126,0.14794987,0.50318521
1984,20,female,adult,dry & plenty,87.90961614,40.06474402,533.3043606,311.9790261,14.06649329,16.57029381,0,1073.079338,169.4649608,2845.798927,2961.817355,46.28320327,9.0,4,5,7,1.0,1.0,0.80823606,2.0182683,0.6013419,-0.88908964,-0.65695089,-0.49914804,0.73966336,-0.1925,-0.13114436,0.1299036,-0.28961787,1.0,0.38997379,0.12504642,0.52957803,0.67409968,0.10848237,0.36713982
1985,12,male,child,dry & plenty,113.7736578,66.60378839,377.2299299,241.1507149,17.79982004,18.06643666,0,992.1241934,123.9470083,2569.891304,1722.271429,14.53714304,7.0,3,5,8,1.0,1.0,0.91538507,2.5632515,0.21565291,0.96205479,0.61334956,-0.74627268,-1.7340802,0.98461002,-0.65919155,-0.22549675,-0.86528093,1.0,0.48230144,0.55491996,1.0,0.83953691,0.12601297,0.29520577
1987,12,male,child,dry & plenty,43.20469466,19.06538349,168.8418431,584.5187608,10.9767519,5.622630348,0,732.0897891,40.74149005,1013.941021,115.2938329,3.828208043,5.0,3,4,5,0.60680968,0.29447755,0.8879472,2.3784602,0.3524611,0.48802841,0.18261972,-0.49914804,-0.85661578,-1.0586783,-0.70313764,-0.62985843,-1.2852776,0.82685739,1.0,0.24651757,0.33951241,0.55236244,0.079840578,0.24272357
1988,22,female,adult,dry & plenty,65.19105617,42.7548967,301.8974839,169.5175438,9.349076102,11.82802599,0,668.1957362,163.5661401,1853.171292,1275.017885,34.53938501,4.0,3,3,4,1.0,1.0,0.71254355,1.4632666,0.53557706,-2.5423076,-1.9506036,-0.45281217,0.31785882,-0.4698247,-0.52084273,-0.76344693,-1.1846669,1.0,0.21189693,0.087696865,0.51114416,0.63512301,0.081423067,0.25529575
1989,12,female,child,dry & plenty,47.89163032,31.39425714,258.9268954,324.6858407,5.853701358,8.483619594,0,637.4265287,51.4479937,1507.430025,288.1425754,4.455805584,4.0,3,3,5,1.0,0.34275427,0.85993975,2.0921016,0.35865188,0.004161771,-0.48485309,-0.75068563,-0.81690919,-0.76119632,-0.74575204,-0.87449378,-1.397086,1.0,0.64937168,0.14417349,0.42873329,0.59417212,0.082089372,0.22875215
1990,21,female,adult,dry & plenty,90.03183485,41.25740135,355.4113404,184.9210798,11.5706198,12.76155538,0,1033.797966,107.3207762,2156.408916,525.3747729,35.65277666,9.0,4,7,8,1.0,1.0,0.86711675,2.2120655,0.53893709,0.1281541,-0.20522946,-0.34469512,0.3394095,-0.62691993,-0.14494903,0.1696827,0.23607229,1.0,0.23115134,0.11173523,0.33537742,0.61304402,0.08662191,0.43282932
1991,12,male,child,dry & plenty,51.3001294,27.59601026,155.8610937,328.6262339,7.132936542,5.899093435,0,567.1308054,49.088193,1079.061963,141.1729681,9.571778484,9.0,4,8,9,0.74301565,0.73629063,0.92378229,2.707809,0.28219903,1.1071281,0.95029837,-0.12133245,-1.3072648,-0.67825079,-0.19890228,0.17359845,0.27261272,0.86751372,0.65725249,0.22183737,0.40906829,0.60582972,0.061570469,0.43739536
1993,12,male,child,dry & plenty,67.56573512,32.18424806,221.4500689,294.5824508,7.512903882,8.23634303,0,666.5695547,83.51438973,1444.447877,493.3237021,36.03387748,10.0,6,8,10,1.0,1.0,0.86667007,2.3319459,0.49823907,0.12043715,0.074199669,-0.007987775,0.078379303,0.34284964,0.75041139,0.3314116,-0.25816077,1.0,0.58916491,0.21092491,0.69595325,0.74934053,0.11159665,0.37107065
1995,12,female,child,dry & plenty,46.86808365,19.3012059,384.966064,1654.523112,26.13516829,11.66901662,0,754.7896144,125.5316141,1622.565084,344.0302662,15.87164082,8.0,6,9,11,1.0,1.0,0.94710916,2.9966476,0.28022498,1.5101316,1.6235518,0.14955419,-1.319926,1.5836233,0.82256633,-0.03528123,-0.37370855,1.0,1.0,0.54235238,1.0,0.92372537,0.15637891,0.35663196
1996,23,female,adult,dry & plenty,76.08824835,41.75861722,218.1740132,183.208106,10.43235048,10.86195926,0,680.3246108,235.4009253,1537.880715,1187.048436,69.96872022,5.0,4,5,6,1.0,1.0,0.9192757,2.6628544,0.20810139,1.0292708,0.84551388,-0.27408808,-1.7825145,-0.17254205,-0.12600145,-0.4940066,-0.79718745,1.0,0.22901013,0.096789896,0.73562789,0.67690468,0.10705834,0.30371463
1997,12,male,child,dry & plenty,48.46871137,38.99643954,250.9608729,840.2167139,9.30764335,9.503052325,0,585.8665964,22.46368678,1393.607764,51.51762081,4.437705402,4.0,4,4,5,0.27114537,0.34136194,0.88818157,2.2493901,0.19194363,0.49207741,-0.11822946,-0.1549387,-1.8861475,-1.4024372,-0.19472951,-0.74956608,-1.2345243,1.0,1.0,0.22458784,0.18719739,0.50404876,0.083189778,0.24906564
1999,12,male,child,dry & plenty,64.31779542,25.77112383,335.7042696,195.1029247,10.18371307,12.02298486,0,748.8886355,209.1571272,1828.128374,1014.085062,136.1183962,5.0,4,5,6,1.0,1.0,0.82755363,2.0321226,0.48782024,-0.55535245,-0.62465799,-0.19024222,0.011554684,0.4951047,-0.18360211,-0.55987418,-0.91121936,1.0,0.39020586,0.23422982,1.0,0.77073926,0.13864301,0.28946537
2001,12,male,child,dry & plenty,121.8676225,83.5926993,297.2518108,170.4708426,13.23607592,16.20642263,0,904.3237821,89.84147773,2428.81604,1007.812613,12.35157672,3.0,3,4,5,1.0,0.95012128,0.83683246,1.9245914,0.46452981,-0.39504802,-0.87530226,-0.54548389,-0.13782614,0.28674304,-0.58594805,-0.84932244,-1.6255263,1.0,0.3409417,0.40898818,0.74867898,0.74145502,0.090862028,0.20020658
2003,12,female,child,dry & plenty,57.80244365,34.48085615,234.5152628,222.635869,6.176837562,10.21801489,0,621.6052453,80.21460775,1478.440002,297.8885936,14.83698297,7.0,4,5,8,1.0,1.0,0.82516968,1.9953499,0.58357859,-0.59653836,-0.71037149,-0.43295392,0.62573242,0.080502316,-0.11900137,-0.24498412,-0.77520823,1.0,0.44527173,0.16108648,0.66845506,0.71246886,0.10905001,0.30646113
2004,21,female,adult,dry & plenty,91.0150304,28.12926457,733.1155356,437.1554863,17.34692761,23.78732606,0,1349.872846,595.4450287,3354.710879,3084.27982,155.0576758,8.0,4,4,5,1.0,1.0,0.81518245,1.9307332,0.63703394,-0.76908141,-0.86098641,-0.10529311,0.96858597,0.56169111,-0.1224014,-0.045865599,-0.40348426,1.0,0.54644436,0.13414165,1.0,0.78009766,0.13778174,0.35291123
2006,22,female,adult,dry & plenty,184.8138066,115.744273,610.5197791,574.6844957,28.9239613,29.18928364,0,2553.030557,561.7418944,4212.165826,1651.929478,476.9187331,13.0,7,8,9,1.0,1.0,0.93067074,2.9135532,0.36185974,1.2261355,1.4298674,0.14955419,-0.79633451,0.92341387,0.98214608,0.99370259,1.312078,1.0,0.7183556,0.26726082,1.0,0.83093607,0.13922568,0.56728548
2007,12,male,child,dry & plenty,123.3077163,97.0009202,295.3164393,642.0640582,14.6755631,17.83650138,0,1768.168832,439.1552299,2539.71498,881.4879372,165.578914,10.0,5,8,9,1.0,1.0,0.93173933,2.7915914,0.46896955,1.2445968,1.1455867,0.081269756,-0.1093504,1.431766,0.36682385,0.37504575,0.76825529,1.0,1.0,0.41429532,1.0,0.90238255,0.16423026,0.49933016
2008,20,female,adult,dry & plenty,120.0195376,48.12828794,706.0102831,397.4359806,17.29103071,27.33208797,0,1541.391425,440.545927,3733.325672,1447.453587,77.74935347,8.0,5,6,7,1.0,1.0,0.81964314,2.1195793,0.6058625,-0.6920169,-0.42080528,-0.06667988,0.76865768,0.51052862,0.19380774,-0.041161437,0.23219384,1.0,0.49679497,0.14064701,1.0,0.77290702,0.13777627,0.43234468
2009,12,female,child,dry & plenty,41.0992246,30.61939872,177.6043554,786.6249431,9.055411708,8.048771344,0,545.5075074,172.8957906,994.3599119,388.2494826,24.01382574,8.0,4,7,9,1.0,1.0,0.94996762,3.0429683,0.21764526,1.5595154,1.7315207,0.040033042,-1.7213017,1.1853079,-0.13464154,-0.039750185,-0.5967741,1.0,1.0,0.20646402,1.0,0.86774403,0.16632199,0.328758
2010,23,female,adult,dry & plenty,137.3348802,87.65582239,1052.44779,325.7057292,17.75266226,23.63991657,0,1773.514145,210.7101482,3796.530625,953.8579919,57.18872171,12.0,5,6,7,1.0,1.0,0.90677464,2.733016,0.5086509,0.81329793,1.0090535,-0.01051519,0.14515901,0.030400069,0.18662967,0.70318371,1.2608162,1.0,0.40713215,0.16696218,0.6584692,0.70542723,0.11111999,0.56087989
2011,12,female,child,dry & plenty,97.70279373,47.63685771,242.7435359,512.523713,5.383935314,10.65704725,0,540.9220048,35.99841506,1786.131047,235.4103751,7.483943112,4.0,3,4,5,1.0,0.57568794,0.82958615,1.9168442,0.25596318,-0.52023792,-0.89336014,-0.53621674,-1.4755371,-0.23249859,-0.73243505,-0.85887784,-1.4173692,1.0,1.0,0.13519372,0.29998678,0.66847807,0.091656648,0.22621758
2012,23,female,adult,dry & plenty,91.13520692,16.64249963,651.6005229,445.4735717,14.33060737,14.31527488,0,1075.979072,203.2575073,3120.602931,606.7869623,64.94782642,8.0,4,4,5,1.0,1.0,0.75862741,1.7340939,0.6706624,-1.7461463,-1.3193326,-0.47267041,1.1842732,0.11026748,-0.12600145,-0.040469646,-0.10715268,1.0,0.55684197,0.10789178,0.6351797,0.71665221,0.10889801,0.38994041
2013,12,female,child,dry & plenty,51.82752384,16.40210204,313.6419688,486.5666151,8.05664748,7.873590119,0,836.0860935,109.6431876,1606.951259,251.5538855,46.27783445,7.0,6,7,9,1.0,1.0,0.84424371,2.0399971,0.51696372,-0.26700875,-0.60630333,-0.11919387,0.19847602,1.0143603,0.95052105,-0.2672554,-0.37700099,1.0,0.97313321,0.17548241,0.91369325,0.84371817,0.12650992,0.35622054
2015,12,male,child,dry & plenty,37.85256683,17.94061555,198.2480568,79.37248124,5.255953296,6.375996767,0,365.0121478,50.2997377,1101.315493,389.9414505,0.080620112,4.0,3,3,4,1.0,0.006201547,0.77377725,1.6845012,0.4761619,-1.4844124,-1.4349283,-0.73082739,-0.063219927,-1.8410987,-0.78126407,-0.91613632,-1.397086,0.93764657,0.15874496,0.13262419,0.41916448,0.44239697,0.080553003,0.22875215
2017,12,male,child,dry & plenty,65.05982712,33.21881795,194.0632566,497.0908802,9.142699391,6.686108591,0,497.4481333,142.8800233,1272.684349,1049.099547,24.56208156,7.0,5,5,8,1.0,1.0,0.94656873,2.9731629,0.23355818,1.5007948,1.5688114,0.10321832,-1.619239,1.1903385,0.2332871,-0.16703463,-0.56874734,0.98325127,0.99418175,0.23327349,1.0,0.86845106,0.15041134,0.33226019
2018,19,female,adult,dry & plenty,87.71798332,25.90259079,609.5154252,258.4681001,14.21023171,22.35793701,0,1219.857372,158.175207,3017.71059,694.2626004,28.40485534,7.0,4,5,6,1.0,0.86075318,0.75828278,1.653285,0.71641409,-1.7521003,-1.50769,-0.10529312,1.4777168,-0.49412242,-0.1224014,-0.22048572,-0.016339002,1.0,0.32308513,0.11211283,0.49429753,0.63170809,0.08127179,0.40128836
2019,12,male,child,dry & plenty,58.59884105,26.53397042,270.5243271,126.3896965,6.9872484,9.434426279,0,546.8147708,50.92665707,1550.861415,408.4000004,0.800000088,4.0,3,4,5,1.0,0.061538469,0.85887969,2.1511004,0.3269389,-0.014152353,-0.34733284,-0.54548389,-1.0203109,-1.5224353,-0.63921607,-0.74956608,-1.5543864,1.0,0.25277939,0.18439497,0.4243888,0.4871836,0.083057478,0.20909612
2020,23,female,adult,dry & plenty,74.04643142,38.64120007,306.7997786,350.9574436,13.04411779,12.58135458,0,898.2330646,375.9768014,1852.245544,1633.430866,183.367468,7.0,5,6,7,1.0,1.0,0.90929353,2.6253743,0.27671826,0.85681522,0.75815153,-0.06667988,-1.3424175,0.40781435,0.27994451,-0.20044155,-0.59779966,1.0,0.4386968,0.11212927,1.0,0.75847101,0.13555227,0.32862985
2022,23,female,adult,dry & plenty,123.7877383,85.34890351,488.9626247,254.2754382,14.98736251,21.70914063,0,1388.512235,65.76369232,3219.141584,2033.939489,164.4631268,7.0,4,6,7,1.0,1.0,0.82932347,2.0406299,0.50044996,-0.52477604,-0.60482842,-0.14004502,0.092559546,-0.63480347,-0.15300176,-0.25055194,-0.43432412,1.0,0.3178443,0.1482603,0.20551154,0.61193603,0.11000001,0.34905753
2023,12,female,child,dry & plenty,71.89216232,70.55386546,253.3154678,1265.83517,8.764376919,10.57881337,0,1167.97489,61.22411234,1828.174134,274.4413335,20.48942012,6.0,4,5,7,1.0,1.0,0.88229465,2.4984782,0.41463512,0.39037299,0.4623695,0.063501857,-0.4578422,0.63763648,-0.20400234,-0.44900984,-0.92285347,1.0,1.0,0.2344276,0.51020092,0.79077142,0.13697511,0.28801158
2025,12,female,child,dry & plenty,55.00638794,32.2646892,327.8995063,874.5155445,10.78498956,9.741592652,0,733.5706124,67.42703889,1674.678813,80.09569259,2.590013973,6.0,4,5,6,0.42155626,0.19923185,0.94191194,2.900141,0.26950887,1.4203424,1.3986048,-0.29642859,-1.3886573,-0.93601322,-0.20400234,-0.3928836,-0.1963584,1.0,1.0,0.23493434,0.56189197,0.56960243,0.083640285,0.37879339
2028,21,female,adult,dry & plenty,105.8163755,46.87266518,611.1963632,421.5577624,18.23358363,24.43126317,0,1406.236982,562.6721766,3286.516057,2985.822884,158.4603263,7.0,4,5,6,1.0,1.0,0.82165688,1.9938471,0.60457319,-0.65722674,-0.71387422,-0.17479692,0.76038826,0.55750656,-0.1224014,-0.24052987,0.03593418,1.0,0.5269472,0.15010989,1.0,0.77950954,0.13889103,0.40782034
2029,12,male,child,dry & plenty,42.06396743,29.77784911,220.2411915,101.4698545,6.388046554,8.307362999,0,432.1745553,75.8761693,1317.541278,591.7678357,9.088523425,5.0,4,4,7,1.0,0.69911718,0.7919063,1.8131744,0.50011659,-1.1712085,-1.1350042,-0.40647629,0.090421371,-0.59904623,-0.16691101,-0.76346475,-1.0033388,1.0,0.2029397,0.16741093,0.63230139,0.61696154,0.082686447,0.27795425
2030,23,female,adult,dry & plenty,77.9918903,21.57036626,438.2939279,256.4719564,10.82362213,16.35628851,0,861.5414864,272.7109786,2259.252956,1431.665545,60.42466673,10.0,4,5,6,1.0,1.0,0.84529811,2.1746647,0.65756482,-0.24879247,-0.29240674,-0.27905264,1.1002675,0.067795135,-0.078968652,0.35084924,0.741638,1.0,0.32058996,0.091285735,0.85222179,0.71068293,0.10888147,0.4960041
2033,12,male,child,dry & plenty,39.56377409,14.93364502,321.244,1203.294516,12.49725644,9.58708402,0,571.4395888,64.08709675,1315.733902,116.7935752,3.09354838,7.0,5,7,9,0.614703,0.23796526,0.91786945,2.5666311,0.25116417,1.0049758,0.62122703,0.15882137,-1.5063171,-0.64550513,0.34993064,-0.20044155,-1.2547289,1.0,1.0,0.27586448,0.53405917,0.61043197,0.08549162,0.24654089
2034,20,female,adult,dry & plenty,160.8821138,95.54092231,692.4033854,595.3149636,25.42102513,29.35213737,0,1856.355753,662.0390573,4272.420498,4687.679331,201.0227006,9.0,6,6,7,1.0,1.0,0.84902972,2.15467,0.5846442,-0.18432386,-0.33901244,0.019813748,0.63256711,0.91472667,0.61990505,0.14017266,-0.38020927,1.0,0.74414372,0.23414713,1.0,0.82971513,0.13945378,0.35581964
2035,12,female,child,dry & plenty,104.5751799,56.72898171,149.1216556,346.1263463,12.92770643,10.82977024,0,1198.841179,170.0042549,1524.069648,875.6131129,294.9087519,7.0,5,7,8,1.0,1.0,0.86400074,2.2172883,0.4005248,0.074320771,-0.19305566,-0.19024222,-0.54834342,1.0010964,0.33593342,-0.24052987,-0.78479558,1.0,0.6922527,0.35887122,1.0,0.84185398,0.1403196,0.3052631
2036,22,female,adult,dry & plenty,106.0276988,38.28113613,662.5063646,440.3463725,18.39334288,25.90745676,0,1674.252857,856.7399929,3414.085932,2653.60339,178.8817468,8.0,5,5,6,1.0,1.0,0.85172629,2.2046046,0.609671,-0.1377369,-0.22261991,0.019813754,0.79308474,0.5835579,0.21534193,-0.04704164,-0.36627957,1.0,0.55043298,0.14859267,1.0,0.78317094,0.13889337,0.35756028
2037,12,male,child,dry & plenty,73.30586455,36.5892072,349.7116464,1189.946488,14.10285627,12.43356374,0,846.4572596,105.9088312,1798.350339,575.0750402,28.54864856,10.0,6,8,11,1.0,1.0,0.95113903,3.0755153,0.26544952,1.579753,1.8073844,0.063501857,-1.4146932,1.2069889,0.68830836,0.33556724,-0.15812247,1.0,1.0,0.34217352,0.8825736,0.8707912,0.14343777,0.3835713
2039,12,female,child,dry & plenty,35.8711282,20.56038015,223.6743342,73.11127125,5.877099101,7.218252747,0,391.8367097,40.93913828,1218.803797,169.2317574,0.09700032,4.0,3,3,6,0.89069349,0.007461563,0.79401273,1.8578875,0.52235997,-1.1348171,-1.0307823,-0.82349914,0.23308663,-2.0076399,-0.58594805,-0.68710226,-1.481344,1.0,0.14622255,0.12840526,0.34115949,0.4189904,0.063896604,0.21822339
2041,12,male,child,dry & plenty,52.88559155,34.0441775,370.6614612,756.9873462,12.52494682,5.870396659,0,892.3763797,231.8926524,1995.471692,233.9001096,4.184277494,3.0,3,3,5,1.0,0.3218675,0.87778223,2.1538653,0.19111255,0.31241468,-0.34088805,-0.49914804,-1.8914779,0.27859491,-0.70313764,-1.019187,-1.6255263,0.86329365,1.0,0.25669786,1.0,0.74030983,0.13268872,0.20020658
2042,21,female,adult,dry & plenty,115.0007097,67.99500398,542.1446492,406.8962719,19.96615432,24.20662172,0,1593.641415,656.4813107,3222.793568,2537.335845,127.1658804,7.0,6,7,8,1.0,1.0,0.88023245,2.4566648,0.45242399,0.35474569,0.36490679,-0.20259845,-0.21547084,0.56648552,0.67894363,-0.22907606,0.08000949,1.0,0.50862032,0.17600855,1.0,0.78077149,0.13889007,0.41332793
2043,12,female,child,dry & plenty,35.11185924,24.84804184,88.02061183,82.76529035,5.132821069,5.587696841,0,376.2005292,87.68727252,714.0599163,505.0329598,10.917514,5.0,5,6,9,1.0,0.83980876,0.88141465,2.2861159,0.38304409,0.37516975,-0.032625437,-0.14004502,-0.66046166,-0.59176922,0.31993657,-0.67484832,-1.3650218,0.82172012,0.16553058,0.15011892,0.73072726,0.61798429,0.081507698,0.23275885
2044,21,female,adult,dry & plenty,92.34139851,56.40418034,589.5326901,443.8426157,15.23472014,19.34832964,0,1095.005116,158.0732468,3230.481927,971.4641958,347.8128757,8.0,5,5,6,1.0,1.0,0.78574336,1.8527234,0.62346148,-1.2776817,-1.0428194,-0.23039997,0.88153458,-0.035563361,0.31104946,-0.046714962,0.48699176,1.0,0.55480325,0.12815619,0.49397889,0.69615638,0.11000512,0.46418387
2046,23,female,adult,dry & plenty,82.03068515,50.88037563,527.2859922,317.9255035,14.04202688,17.30372646,0,930.5303243,385.8523427,2879.65089,1444.338734,74.39254841,6.0,3,4,6,1.0,1.0,0.84658158,2.3038785,0.54007274,-0.22661884,0.008777524,-0.66132361,0.34669334,0.35054573,-0.40761605,-0.34689388,-0.47483605,1.0,0.39740688,0.10512613,1.0,0.75042218,0.13611667,0.34399521
2047,12,female,child,dry & plenty,29.46764522,22.11708008,146.3871825,132.2747622,5.730664982,4.643997965,0,332.3188119,83.96995926,894.7080365,1180.998135,21.36829073,8.0,4,5,8,1.0,1.0,0.93001086,2.7328136,0.23751205,1.2147352,1.0085816,-0.65360093,-1.5938795,-0.4980894,-0.14494903,-0.040232982,-0.11826714,0.6829409,0.26454952,0.13966331,0.69974965,0.63115054,0.10995155,0.38855156
2048,22,female,adult,dry & plenty,115.0358107,91.57522985,485.7545356,385.988666,18.89658584,19.38344029,0,1394.378485,209.6967907,3227.346219,1231.175804,52.65720007,10.0,6,7,8,1.0,1.0,0.91792452,2.8513849000000002,0.34851894,1.0059273,1.2849592,-0.31380454,-0.88190013,0.13508302,0.56012851,0.36799601,-0.30037341,1.0,0.48248583,0.18305109,0.65530246,0.72013992,0.11111787,0.36579582
2051,12,female,child,dry & plenty,39.35848645,29.10558378,191.135042,577.8080445,12.58360911,7.799607834,0,557.9271862,141.1026616,1121.998737,461.7725195,52.59112699,10.0,6,9,12,1.0,1.0,0.94462317,2.9433811,0.18927553,1.4671826,1.499393,-0.035789296,-1.9032602,1.2859529,0.77769905,0.28621912,-1.0072521,1.0,1.0,0.2913354,1.0,0.88188922,0.15811117,0.27746525
2053,12,male,child,dry & plenty,50.04562583,21.90283846,306.5673294,127.9944277,8.086892351,8.760990678,0,504.4191348,85.12578874,1613.186771,273.0798591,1.9426172,5.0,4,4,6,1.0,0.14943209,0.89927644,2.419116,0.24859758,0.68375629,0.27738437,-0.51238686,-1.5227787,-1.0786413,-0.14280164,-0.48988989,-1.0033388,1.0,0.25598887,0.18253785,0.70938158,0.54955673,0.081615992,0.27795425
2054,22,female,adult,dry & plenty,110.8612988,34.94347591,621.8811874,247.4722331,14.51758991,24.17238351,0,1219.840463,211.2442433,3244.692898,545.3057869,64.2360919,10.0,5,5,6,1.0,1.0,0.7761398,1.8823892,0.72221941,-1.4435961,-0.97367138,-0.06667988,1.5149511,-0.12888436,0.16796671,0.34346294,0.75124615,1.0,0.3093403,0.12876485,0.66013825,0.68304056,0.10889829,0.49720472
2055,12,male,child,dry & plenty,50.04208837,22.50776449,106.3522888,379.6332546,3.312227577,6.922043767,0,586.7271122,34.86079191,824.8929509,113.9060879,15.30419269,4.0,4,4,5,0.59950572,1.0,0.87634635,2.2355318,0.40677708,0.28760797,-0.15053178,-0.035789303,-0.50824231,-0.54437947,-0.2448028,-1.0993636,-1.2345243,1.0,0.7592665,0.098589323,0.2905066,0.6246447,0.077309698,0.24906564
2056,23,female,adult,dry & plenty,60.68988306,24.80818115,358.7044457,493.4061655,11.10157235,12.84568765,0,828.6489873,196.7828819,1898.933124,1034.540315,84.64936869,7.0,3,4,5,1.0,1.0,0.92223477,2.8298213,0.32700032,1.0803927,1.2346969,-0.59181976,-1.0199169,0.14904468,-0.34722847,-0.1930178,0.54272008,1.0,0.61675769,0.10090887,0.61494648,0.72210217,0.10697622,0.4711476
2057,12,female,child,dry & plenty,34.35822195,17.64120833,188.2080692,119.3994535,6.758618654,6.726925384,0,408.1437433,86.85990216,1049.391254,1897.089842,25.31183193,7.0,5,6,7,1.0,1.0,0.89859635,2.5831404,0.35252959,0.67200685,0.6597085,-0.16215986,-0.85617656,-0.083849207,0.30793896,-0.20044155,-0.45405719,0.98925376,0.2387989,0.18433487,0.72383255,0.68937004,0.11079573,0.34659171
2058,20,female,adult,dry & plenty,146.7248387,79.08780519,720.8538063,578.5261762,19.85070429,29.35335217,0,1632.363283,572.2367942,4181.689993,2652.51561,118.8815875,6.0,3,4,6,1.0,1.0,0.86670494,2.4205585,0.52492452,0.12103955,0.28074655,-0.22113279,0.24953522,0.81650484,-0.40565634,-0.36266178,-0.83096206,1.0,0.7231577,0.17230542,1.0,0.81591052,0.13926081,0.29949421
